nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,568.9848214443432,576.2097972492194,740.0133590933731,nan,nan
nan,nan,667.7332650098558,732.277245002269,704.547123257983,714.8865067790804,726.5240567231389,nan,657.7600125002501
nan,749.5842274375284,716.449280743071,716.9833960916202,686.2401102337654,702.9575235776587,715.9362278144101,nan,708.8868567319558
nan,744.7904865143172,705.2485090983813,707.0095848649534,672.3414214202129,693.7163270739476,707.3890414602347,nan,697.8596440177505
nan,740.409940911966,696.4151623837187,699.480632792724,661.4756720665613,686.1127361864528,700.2864587880064,nan,688.7744246105873
nan,736.171292236944,689.4632165250811,693.3557132631847,652.3668308967627,679.6102445777144,694.1874660380362,nan,680.9120110551494
nan,732.4021678662998,683.6737343080184,688.0042220534989,644.5509998801346,673.983553056727,688.7451035629048,nan,673.7849686684272
nan,728.6414822416455,678.5632300889667,683.451666376083,637.6733113845831,669.100345648377,684.0390371147228,nan,667.736396569178
750.6288487228197,725.2622296361418,674.0246555724272,679.3047346408642,631.505419062545,664.5077391503332,679.6849111671686,nan,662.0331144569952
749.2969994307546,721.8829770306381,670.0943790216315,675.5467502688083,625.9466126954608,660.4767494749309,675.6682562499683,nan,656.982013285863
747.9651501386894,718.7822876868723,666.3702899919545,672.0344700745526,621.1156183824116,656.6068183764045,671.946699750043,nan,652.0699810664813
746.6333008466243,715.751438069153,663.0700826577504,668.8206168057305,616.5714086455058,653.1560981224827,668.4247206569514,nan,647.8310657337422
745.3014515545591,712.8183284530854,659.9621826430217,665.6798138328669,612.3765858144698,649.7262082497556,665.045265007995,nan,643.5921504010031
743.9696022624939,710.071375240683,656.9649972712631,662.8155653488612,608.5418778677216,646.74230174564,661.8089368184485,nan,639.7043915435165
742.6438133413089,707.3244220282807,654.3536212928869,659.9513168648556,604.8864452697651,643.7583952415246,658.6279497691764,nan,636.0702554393196
741.3239017465997,704.7431766777194,651.7422453145108,657.2952516813357,601.5105734910226,640.9542256188225,655.6458590545266,nan,632.4361193351225
740.0039901518905,702.2560792397945,649.2287029552543,654.7302504206783,598.300283515795,638.3579364808386,652.6637683398767,nan,629.104374243978
738.6840785571814,699.7689818018697,646.9500223851851,652.165249160021,595.2072904572365,635.7616473428548,649.8582175205983,nan,625.9342272869568
737.3641669624722,697.422876032689,644.671341815116,649.8306385419755,592.3777209353956,633.4394883532133,647.1137055610435,nan,622.7640803299357
736.044255367763,695.1524296929451,642.4543979342174,647.5237962053925,589.5481514135547,631.183547633402,644.3795379599914,nan,619.7158082445163
734.73339415101,692.8819833532012,640.3976717573906,645.2169538688095,586.9393945447773,628.9276069135907,641.8203310770695,nan,616.9553479750929
733.4270073812413,690.6876209240255,638.3409455805639,643.0842817336714,584.4351071642332,626.8774381791751,639.2611241941474,nan,614.1948877056694
732.1206206114726,688.6155483642113,636.2842194037373,641.0007745903237,581.9308197836891,624.8955455312529,636.73459254192,nan,611.4344274362459
730.814233841704,686.5434758043973,634.427908797703,638.917267446976,579.6209617321629,622.9136528833308,634.3618460304741,nan,608.8315832055638
729.5078470719353,684.4714032445831,632.5836569118985,636.8966317553397,577.3900360956196,620.9976685717918,631.9890995190281,nan,606.4211782437367
728.2014603021667,682.5385151211298,630.739405026094,634.9987911317098,575.1591104590764,619.2506366268802,629.6280592093458,nan,604.0107732819096
726.907043102541,680.6389194747055,628.9403573060487,633.10095050808,573.0189981751685,617.5036046819687,627.4171598352491,nan,601.6003683200823
725.61614749881,678.7393238282812,627.2914959233207,631.2031098844502,571.0233310567162,615.7565727370571,625.2062604611524,nan,599.2057850335832
724.325251895079,676.8397281818569,625.6426345405927,629.4029317304801,569.0276639382639,614.0794718248898,622.9953610870556,nan,597.099330320554
723.034356291348,675.0554017595542,623.9937731578647,627.6768101502014,567.0319968198118,612.528834810276,620.8927435149448,nan,594.9928756075249
721.7434606876169,673.2822782894198,622.3609458387006,625.9506885699227,565.1744174159602,610.9781977956623,618.8267820385378,nan,592.8864208944957
720.4525650838859,671.5091548192852,620.8824085651529,624.224566989644,563.3835911741379,609.4275607810486,616.7608205621308,nan,590.7799661814665
719.1754922577378,669.741415092191,619.4038712916051,622.56071572514,561.5927649323157,607.8769237664347,614.7186012535536,nan,588.6799431382748
717.9016932853868,668.0670206177934,617.9253340180575,620.9788988407371,559.8019386904936,606.4901643492626,612.7776907255187,nan,586.825401074283
716.6278943130359,666.3926261433959,616.4467967445097,619.3970819563343,558.1017744139357,605.1123574929416,610.8367801974839,nan,584.9708590102913
715.3540953406849,664.7182316689983,615.0438476518153,617.8152650719315,556.4768213877041,603.7345506366205,608.895869669449,nan,583.1163169462997
714.080296368334,663.0438371946009,613.7186527019172,616.2334481875288,554.8518683614725,602.3567437802996,607.0036326381763,nan,581.2617748823079
712.806497395983,661.4598513640805,612.3934577520191,614.7694240008942,553.226915335241,600.9802057781986,605.1813505892632,nan,579.4072328183162
711.5474012880545,659.8781538070484,611.0682628021211,613.314678227052,551.675500727198,599.7486546936207,603.3590685403499,nan,577.6258055942317
710.2927712339675,658.2964562500165,609.743067852223,611.8599324532098,550.1931497541475,598.5171036090427,601.5367864914367,nan,575.991470134031
709.0381411798804,656.7147586929844,608.469099756169,610.4051866793676,548.7107987810971,597.2855525244646,599.7561152402444,nan,574.3571346738304
707.7835111257934,655.184199174133,607.2789191577567,608.9557668647122,547.2284478080466,596.0540014398866,598.0407786660114,nan,572.7227992136297
706.5288810717063,653.6795045496336,606.0887385593444,607.6181879458021,545.759993399094,594.8224503553087,596.3254420917784,nan,571.0884637534291
705.2742510176193,652.1748099251344,604.898557960932,606.280609026892,544.4065333305955,593.6557629570038,594.6101055175454,nan,569.4541282932285
704.0338289487865,650.6701153006351,603.7083773625196,604.9430301079818,543.0530732620969,592.5517706486746,592.9348449646905,nan,567.8197928330279
702.8014501401839,649.1760751982166,602.5181967641073,603.6054511890718,541.6996131935983,591.4477783403454,591.3344930188251,nan,566.3687153498531
701.5690713315813,647.7473566983026,601.416644102196,602.2678722701617,540.3461531250998,590.3437860320162,589.7341410729598,nan,564.939317508719
700.3366925229788,646.3186381983886,600.3504335656891,601.0042460298514,539.0279732288072,589.239793723687,588.1337891270945,nan,563.5099196675849
699.1043137143761,644.8899196984746,599.2842230291823,599.7654979731298,537.794532164417,588.1358014153576,586.5363168513315,nan,562.0805218264508
697.8719349057735,643.4612011985605,598.2180124926754,598.5267499164081,536.5610911000267,587.0767319625013,585.0400821520147,nan,560.6511239853166
696.6490664747718,642.0588255301354,597.1518019561685,597.2880018596863,535.3276500356365,586.0825730497937,583.5438474526981,nan,559.2217261441824
695.4402454274043,640.6986417847675,596.0855914196617,596.0492538029647,534.0942089712462,585.0884141370861,582.0476127533813,nan,557.8623075488784
