1990,1995,2000,2005,2010,2012,2014,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
27962.868,28811.292,29658.679,33413.896,36131.477,37951.325,39628.028,39148.758,39804.013,34734.424,26509.183,17963.539,10527.979,4476.328,-3285.043,-8385.183,-8617.786
27962.868,28811.292,29658.679,33413.896,36131.477,37951.325,39628.028,39152.726,44808.038,52847.359,58497.97,62904.059,66568.368,70041.979,73405.226,77799.049,82725.833
27962.868,28811.292,29658.679,33413.896,36131.477,37951.325,39628.028,39152.726,43712.349,55296.583,68775.698,83298.22,100338.606,116805.249,129647.035,130576.239,126287.31
27962.868,28811.292,29658.679,33413.896,36131.477,37951.325,39628.028,39152.726,43712.629,55300.017,68774.628,50319.095,16582.668,-5768.062,-14855.333,-18556.245,-20311.382
27962.868,28811.292,29658.679,33413.896,36131.477,37951.325,39628.028,39148.758,40647.53,43476.063,44252.9,43462.19,40196.485,35235.434,26838.373,16324.392,9682.859
27962.868,28811.292,29658.679,33413.896,36131.477,37951.325,39628.028,39152.726,39076.322,45167.913,48142.925,48377.867,47264.541,44673.58,37400.44,29631.147,21925.01
