2.015000000000000000e+03,3.998889345180481314e+02,1.850000000000000000e+03,2.924119303609157328e+02,1.850000000000000000e+03,2.843007825791084429e+02,2.015000000000000000e+03,1.221246676825919142e+00,2.015000000000000000e+03,9.782327483379200661e-01,2.015000000000000000e+03,1.536992152257965705e+00,2.015000000000000000e+03,8.052670629177757888e+00,2.015000000000000000e+03,8.038493076965998796e+00,2.015000000000000000e+03,8.064204434669521859e+00,2.015000000000000000e+03,2.369432075318507636e+00,2.015000000000000000e+03,1.766989135458582050e+00,2.015000000000000000e+03,2.784129020926941589e+00,2.015000000000000000e+03,3.207451177379378571e+00,2.015000000000000000e+03,1.319911040684949466e+00,2.015000000000000000e+03,6.741595994422762139e+00
2.016000000000000000e+03,4.025619538147441290e+02,1.851000000000000000e+03,2.925073112071889341e+02,1.851000000000000000e+03,2.845487250896131286e+02,2.016000000000000000e+03,1.235146014077679544e+00,2.016000000000000000e+03,9.778744374859121846e-01,2.016000000000000000e+03,1.507391303176373487e+00,2.016000000000000000e+03,8.050954938910271252e+00,2.016000000000000000e+03,8.036695888954215050e+00,2.016000000000000000e+03,8.062470249912612630e+00,2.016000000000000000e+03,2.468239376232896909e+00,2.016000000000000000e+03,1.868805687869295351e+00,2.016000000000000000e+03,2.879055935058860261e+00,2.016000000000000000e+03,3.505430667792338362e+00,2.016000000000000000e+03,-8.974701319160938162e-01,2.016000000000000000e+03,8.969564550420209059e+00
2.017000000000000000e+03,4.054078195458276355e+02,1.852000000000000000e+03,2.926026920534620785e+02,1.852000000000000000e+03,2.848010552988467339e+02,2.017000000000000000e+03,1.273270425916397386e+00,2.017000000000000000e+03,1.036182332741918621e+00,2.017000000000000000e+03,1.532728319896774716e+00,2.017000000000000000e+03,8.048578292768258535e+00,2.017000000000000000e+03,8.033941576213367242e+00,2.017000000000000000e+03,8.060413007420759612e+00,2.017000000000000000e+03,2.468347615101396997e+00,2.017000000000000000e+03,1.821859102322172186e+00,2.017000000000000000e+03,2.877339790123810026e+00,2.017000000000000000e+03,4.192226439650473147e+00,2.017000000000000000e+03,-3.619494216912869655e-01,2.017000000000000000e+03,7.717273381382193875e+00
2.018000000000000000e+03,4.081638281007654996e+02,1.853000000000000000e+03,2.927801814021744349e+02,1.853000000000000000e+03,2.850528597400024751e+02,2.018000000000000000e+03,1.287426149718143842e+00,2.018000000000000000e+03,1.104368615949783639e+00,2.018000000000000000e+03,1.633583583993318378e+00,2.018000000000000000e+03,8.046490894081884448e+00,2.018000000000000000e+03,8.031170580330636355e+00,2.018000000000000000e+03,8.058334023407720537e+00,2.018000000000000000e+03,2.468312969431717629e+00,2.018000000000000000e+03,1.711750118804178600e+00,2.018000000000000000e+03,2.974806458709601475e+00,2.018000000000000000e+03,4.267971580260225828e+00,2.018000000000000000e+03,-1.732691740101696132e-01,2.018000000000000000e+03,8.693146948837915389e+00
2.019000000000000000e+03,4.110025108243541467e+02,1.854000000000000000e+03,2.929519647255507948e+02,1.854000000000000000e+03,2.852768204069243438e+02,2.019000000000000000e+03,1.334905504181642000e+00,2.019000000000000000e+03,1.128735859583070766e+00,2.019000000000000000e+03,1.626601595865383221e+00,2.019000000000000000e+03,8.043752268270109695e+00,2.019000000000000000e+03,8.027867745245751863e+00,2.019000000000000000e+03,8.056262612972982851e+00,2.019000000000000000e+03,2.458419074858875675e+00,2.019000000000000000e+03,1.782706470178987201e+00,2.019000000000000000e+03,3.006072400329431460e+00,2.019000000000000000e+03,4.616003138042118259e+00,2.019000000000000000e+03,5.837185693270623421e-01,2.019000000000000000e+03,1.051435192690510689e+01
2.020000000000000000e+03,4.138196173981251036e+02,1.855000000000000000e+03,2.931489994261568768e+02,1.855000000000000000e+03,2.854221941623417820e+02,2.020000000000000000e+03,1.387306101214616172e+00,2.020000000000000000e+03,1.106591782945798741e+00,2.020000000000000000e+03,1.651188154765575566e+00,2.020000000000000000e+03,8.041338271366932133e+00,2.020000000000000000e+03,8.026100721002293881e+00,2.020000000000000000e+03,8.053903680407710652e+00,2.020000000000000000e+03,2.596750517307924166e+00,2.020000000000000000e+03,1.964691936260437366e+00,2.020000000000000000e+03,3.061023468949604531e+00,2.020000000000000000e+03,3.856292008498741097e+00,2.020000000000000000e+03,-9.252414298641675749e-01,2.020000000000000000e+03,7.722223511005218199e+00
2.021000000000000000e+03,4.166032426829034989e+02,1.856000000000000000e+03,2.933014821017163740e+02,1.856000000000000000e+03,2.855873368359590359e+02,2.021000000000000000e+03,1.406146592389649008e+00,2.021000000000000000e+03,1.162630025003795975e+00,2.021000000000000000e+03,1.696452518082562699e+00,2.021000000000000000e+03,8.038949513650761602e+00,2.021000000000000000e+03,8.023669729001831286e+00,2.021000000000000000e+03,8.051809852142712387e+00,2.021000000000000000e+03,2.705401487462725463e+00,2.021000000000000000e+03,1.972546792670055060e+00,2.021000000000000000e+03,3.266829035503899803e+00,2.021000000000000000e+03,4.770785881604002299e+00,2.021000000000000000e+03,-5.139081794583950646e-01,2.021000000000000000e+03,7.496611295520584584e+00
2.022000000000000000e+03,4.193854947551360510e+02,1.857000000000000000e+03,2.934256183630977830e+02,1.857000000000000000e+03,2.857601655719321343e+02,2.022000000000000000e+03,1.429849180009329812e+00,2.022000000000000000e+03,1.143095856033337299e+00,2.022000000000000000e+03,1.830038953832337612e+00,2.022000000000000000e+03,8.036560755934592848e+00,2.022000000000000000e+03,8.020901474263078867e+00,2.022000000000000000e+03,8.049062798149705600e+00,2.022000000000000000e+03,2.636792734313318398e+00,2.022000000000000000e+03,2.081466079906586941e+00,2.022000000000000000e+03,3.079914618903356605e+00,2.022000000000000000e+03,4.750496695417645299e+00,2.022000000000000000e+03,-6.479271251363541984e-01,2.022000000000000000e+03,1.037289946997024614e+01
2.023000000000000000e+03,4.220872826383087499e+02,1.858000000000000000e+03,2.935496394853098536e+02,1.858000000000000000e+03,2.859544733949930446e+02,2.023000000000000000e+03,1.458774434120950092e+00,2.023000000000000000e+03,1.126404701372895278e+00,2.023000000000000000e+03,1.790960849490017992e+00,2.023000000000000000e+03,8.033803881320567442e+00,2.023000000000000000e+03,8.017867943840633060e+00,2.023000000000000000e+03,8.046650179752427690e+00,2.023000000000000000e+03,2.577062710858961214e+00,2.023000000000000000e+03,2.125376388051971155e+00,2.023000000000000000e+03,3.130394005228057441e+00,2.023000000000000000e+03,6.320144909864748861e+00,2.023000000000000000e+03,2.105054810154163736e+00,2.023000000000000000e+03,1.212026457707619009e+01
2.024000000000000000e+03,4.247054728286437921e+02,1.859000000000000000e+03,2.936196118918874163e+02,1.859000000000000000e+03,2.861203759224177361e+02,2.024000000000000000e+03,1.501214243997769815e+00,2.024000000000000000e+03,1.191970590718230083e+00,2.024000000000000000e+03,1.848592210977951789e+00,2.024000000000000000e+03,8.031062217336184972e+00,2.024000000000000000e+03,8.015557196790663141e+00,2.024000000000000000e+03,8.043956343033361378e+00,2.024000000000000000e+03,2.587012160530119065e+00,2.024000000000000000e+03,2.073453757263593822e+00,2.024000000000000000e+03,3.050953073276974514e+00,2.024000000000000000e+03,4.154576134600096005e+00,2.024000000000000000e+03,4.002798739622231428e-01,2.024000000000000000e+03,1.004613972743256411e+01
2.025000000000000000e+03,4.272632484048631909e+02,1.860000000000000000e+03,2.937465666039853431e+02,1.860000000000000000e+03,2.862896616056385710e+02,2.025000000000000000e+03,1.539295844349759745e+00,2.025000000000000000e+03,1.196319250643217647e+00,2.025000000000000000e+03,1.803226813979974974e+00,2.025000000000000000e+03,8.029006259726351402e+00,2.025000000000000000e+03,8.014465093333988932e+00,2.025000000000000000e+03,8.041899048411581319e+00,2.025000000000000000e+03,2.606784113197441410e+00,2.025000000000000000e+03,2.005111099635032534e+00,2.025000000000000000e+03,3.146142387234112547e+00,2.025000000000000000e+03,4.370323212185784456e+00,2.025000000000000000e+03,-2.744750626440354946e+00,2.025000000000000000e+03,9.563576931246963397e+00
2.026000000000000000e+03,4.297705222212648550e+02,1.861000000000000000e+03,2.938483910064142606e+02,1.861000000000000000e+03,2.864590096885490880e+02,2.026000000000000000e+03,1.548613591273418244e+00,2.026000000000000000e+03,1.306158337772472589e+00,2.026000000000000000e+03,1.906770507302366413e+00,2.026000000000000000e+03,8.026950429241749063e+00,2.026000000000000000e+03,8.012365213045738344e+00,2.026000000000000000e+03,8.039890117861185459e+00,2.026000000000000000e+03,2.577215623708355441e+00,2.026000000000000000e+03,1.871759112754799892e+00,2.026000000000000000e+03,3.310792678248383858e+00,2.026000000000000000e+03,4.390545823346096554e+00,2.026000000000000000e+03,-6.498734890451309809e-01,2.026000000000000000e+03,1.040551421949883171e+01
2.027000000000000000e+03,4.321883260710283707e+02,1.862000000000000000e+03,2.939689507140568026e+02,1.862000000000000000e+03,2.866316212443678069e+02,2.027000000000000000e+03,1.553606073353511530e+00,2.027000000000000000e+03,1.246004890540111321e+00,2.027000000000000000e+03,1.998538992036811290e+00,2.027000000000000000e+03,8.025249349071112093e+00,2.027000000000000000e+03,8.009592800046361205e+00,2.027000000000000000e+03,8.038412708420406005e+00,2.027000000000000000e+03,2.754123263053608994e+00,2.027000000000000000e+03,1.999056280183755696e+00,2.027000000000000000e+03,3.801626308205010574e+00,2.027000000000000000e+03,4.791215214341768558e+00,2.027000000000000000e+03,4.915450444286334486e-01,2.027000000000000000e+03,1.049861742897143913e+01
2.028000000000000000e+03,4.345803552318992047e+02,1.863000000000000000e+03,2.940201221100105045e+02,1.863000000000000000e+03,2.867691768553179372e+02,2.028000000000000000e+03,1.605903173565075281e+00,2.028000000000000000e+03,1.317765035181941435e+00,2.028000000000000000e+03,2.031238002487868233e+00,2.028000000000000000e+03,8.022477821922267438e+00,2.028000000000000000e+03,8.006951783533036604e+00,2.028000000000000000e+03,8.035706683453870625e+00,2.028000000000000000e+03,2.616282664635225519e+00,2.028000000000000000e+03,1.916029029619823243e+00,2.028000000000000000e+03,3.116536824892891744e+00,2.028000000000000000e+03,4.853942756270952508e+00,2.028000000000000000e+03,-9.038741725625422108e-01,2.028000000000000000e+03,9.522785475049726500e+00
2.029000000000000000e+03,4.369146870267011309e+02,1.864000000000000000e+03,2.940202800487159607e+02,1.864000000000000000e+03,2.869699635694621520e+02,2.029000000000000000e+03,1.605942350729438584e+00,2.029000000000000000e+03,1.220812072916841906e+00,2.029000000000000000e+03,1.885714660925375208e+00,2.029000000000000000e+03,8.020429756614188221e+00,2.029000000000000000e+03,8.005573259636411976e+00,2.029000000000000000e+03,8.033607884818684042e+00,2.029000000000000000e+03,2.606833223669905664e+00,2.029000000000000000e+03,1.955071794287476905e+00,2.029000000000000000e+03,3.246527523469708409e+00,2.029000000000000000e+03,6.549424241893847309e+00,2.029000000000000000e+03,8.740075472294317471e-01,2.029000000000000000e+03,1.102270447230041484e+01
2.030000000000000000e+03,4.391588500469879932e+02,1.865000000000000000e+03,2.940456061273823707e+02,1.865000000000000000e+03,2.871359666042973231e+02,2.030000000000000000e+03,1.619844043803046807e+00,2.030000000000000000e+03,1.286984001615396611e+00,2.030000000000000000e+03,1.952548805650011099e+00,2.030000000000000000e+03,8.018381691306109005e+00,2.030000000000000000e+03,8.003814075375734305e+00,2.030000000000000000e+03,8.030963124671028908e+00,2.030000000000000000e+03,2.606853395437329635e+00,2.030000000000000000e+03,1.968903252588844577e+00,2.030000000000000000e+03,3.206904328026092710e+00,2.030000000000000000e+03,4.453639387216686174e+00,2.030000000000000000e+03,8.282720375968677384e-02,2.030000000000000000e+03,9.811125870448060837e+00
2.031000000000000000e+03,4.413851751747517369e+02,1.866000000000000000e+03,2.940710408582784794e+02,1.866000000000000000e+03,2.872804323790987837e+02,2.031000000000000000e+03,1.653387524095622396e+00,2.031000000000000000e+03,1.346505039256711500e+00,2.031000000000000000e+03,2.020285497520747597e+00,2.031000000000000000e+03,8.016665599690606214e+00,2.031000000000000000e+03,8.001378291000589726e+00,2.031000000000000000e+03,8.029584565510271332e+00,2.031000000000000000e+03,2.626229322460098548e+00,2.031000000000000000e+03,2.019157541710614900e+00,2.031000000000000000e+03,3.308785811599307181e+00,2.031000000000000000e+03,4.617028847830075833e+00,2.031000000000000000e+03,-3.179931023573533411e-01,2.031000000000000000e+03,8.321260761367325287e+00
2.032000000000000000e+03,4.435546630251390070e+02,1.867000000000000000e+03,2.941408695917731393e+02,1.867000000000000000e+03,2.873323404146768780e+02,2.032000000000000000e+03,1.677012427456531229e+00,2.032000000000000000e+03,1.362886752819488567e+00,2.032000000000000000e+03,2.042216720939187713e+00,2.032000000000000000e+03,8.014271001628989310e+00,2.032000000000000000e+03,7.998697679814047667e+00,2.032000000000000000e+03,8.027811938088296628e+00,2.032000000000000000e+03,2.587007806947609012e+00,2.032000000000000000e+03,1.923348275283166542e+00,2.032000000000000000e+03,3.142108632184045458e+00,2.032000000000000000e+03,5.160509200911963745e+00,2.032000000000000000e+03,1.990397116456409821e+00,2.032000000000000000e+03,9.437286893293080681e+00
2.033000000000000000e+03,4.456046196302089584e+02,1.868000000000000000e+03,2.941916997080949727e+02,1.868000000000000000e+03,2.874465127286352413e+02,2.033000000000000000e+03,1.686614873787280366e+00,2.033000000000000000e+03,1.232676179212268686e+00,2.033000000000000000e+03,2.101709603688779904e+00,2.033000000000000000e+03,8.012563364386126707e+00,2.033000000000000000e+03,7.996640632293755324e+00,2.033000000000000000e+03,8.025473215335500399e+00,2.033000000000000000e+03,2.665903078305290386e+00,2.033000000000000000e+03,1.930058275018508018e+00,2.033000000000000000e+03,3.321450833646632184e+00,2.033000000000000000e+03,5.678631368778291666e+00,2.033000000000000000e+03,-1.973380590457943784e-01,2.033000000000000000e+03,1.491299068150952323e+01
2.034000000000000000e+03,4.476003832053859810e+02,1.869000000000000000e+03,2.942679136375226676e+02,1.869000000000000000e+03,2.875334358816983240e+02,2.034000000000000000e+03,1.719925288369087424e+00,2.034000000000000000e+03,1.207137670062424339e+00,2.034000000000000000e+03,2.193594959113034815e+00,2.034000000000000000e+03,8.010848693172038182e+00,2.034000000000000000e+03,7.995005036321733094e+00,2.034000000000000000e+03,8.024045889399552323e+00,2.034000000000000000e+03,2.626175056870319491e+00,2.034000000000000000e+03,2.009123612403329595e+00,2.034000000000000000e+03,3.173050959904463841e+00,2.034000000000000000e+03,6.513623708786884237e+00,2.034000000000000000e+03,2.256879972969904280e+00,2.034000000000000000e+03,1.264672573556966029e+01
2.035000000000000000e+03,4.495168107316970350e+02,1.870000000000000000e+03,2.943440908386384649e+02,1.870000000000000000e+03,2.876410252358323874e+02,2.035000000000000000e+03,1.724683105099162228e+00,2.035000000000000000e+03,1.285254444571288790e+00,2.035000000000000000e+03,2.247389184006440832e+00,2.035000000000000000e+03,8.009134021957951433e+00,2.035000000000000000e+03,7.994271584553152010e+00,2.035000000000000000e+03,8.022019793239982377e+00,2.035000000000000000e+03,2.567124612610454104e+00,2.035000000000000000e+03,1.921924326832727736e+00,2.035000000000000000e+03,3.099464335645982338e+00,2.035000000000000000e+03,4.465277217169873580e+00,2.035000000000000000e+03,2.086077984281242692e-01,2.035000000000000000e+03,8.324563592761915487e+00
2.036000000000000000e+03,4.513157719294378012e+02,1.871000000000000000e+03,2.944140632127816843e+02,1.871000000000000000e+03,2.877810463483892818e+02,2.036000000000000000e+03,1.791106666298293071e+00,2.036000000000000000e+03,1.442984523289618792e+00,2.036000000000000000e+03,2.308392116745312528e+00,2.036000000000000000e+03,8.007419350743864683e+00,2.036000000000000000e+03,7.992885283101473171e+00,2.036000000000000000e+03,8.020354198747948971e+00,2.036000000000000000e+03,2.537793687493571593e+00,2.036000000000000000e+03,1.897357856490490047e+00,2.036000000000000000e+03,3.028226010002074364e+00,2.036000000000000000e+03,4.452089958724124941e+00,2.036000000000000000e+03,-5.335418294216863755e-01,2.036000000000000000e+03,1.089532117935273270e+01
2.037000000000000000e+03,4.530881372059301953e+02,1.872000000000000000e+03,2.945157263143429418e+02,1.872000000000000000e+03,2.879215987163333921e+02,2.037000000000000000e+03,1.805187586209579198e+00,2.037000000000000000e+03,1.424173894554276343e+00,2.037000000000000000e+03,2.237753837578448035e+00,2.037000000000000000e+03,8.006035288098324543e+00,2.037000000000000000e+03,7.991087951380674070e+00,2.037000000000000000e+03,8.019285143387872239e+00,2.037000000000000000e+03,2.517468949946157775e+00,2.037000000000000000e+03,1.807789039995378211e+00,2.037000000000000000e+03,3.214166891135125326e+00,2.037000000000000000e+03,5.180333252350983742e+00,2.037000000000000000e+03,-1.846441577297528003e+00,2.037000000000000000e+03,1.384136138772251812e+01
2.038000000000000000e+03,4.547452209555341938e+02,1.873000000000000000e+03,2.946428289829850087e+02,1.873000000000000000e+03,2.881224674673748609e+02,2.038000000000000000e+03,1.805228671322058887e+00,2.038000000000000000e+03,1.410755658690689751e+00,2.038000000000000000e+03,2.250036075387790380e+00,2.038000000000000000e+03,8.003982242170584627e+00,2.038000000000000000e+03,7.988477745001365093e+00,2.038000000000000000e+03,8.017540487546142458e+00,2.038000000000000000e+03,2.477914060387552020e+00,2.038000000000000000e+03,1.653241414929791375e+00,2.038000000000000000e+03,3.038202471574219743e+00,2.038000000000000000e+03,6.106366727599894517e+00,2.038000000000000000e+03,1.366472982683701654e+00,2.038000000000000000e+03,1.017579228538543568e+01
2.039000000000000000e+03,4.563517927583922074e+02,1.874000000000000000e+03,2.947381244679637007e+02,1.874000000000000000e+03,2.883168193424653509e+02,2.039000000000000000e+03,1.819434552904534153e+00,2.039000000000000000e+03,1.404758390662121492e+00,2.039000000000000000e+03,2.345604165044332223e+00,2.039000000000000000e+03,8.002943649810562832e+00,2.039000000000000000e+03,7.987508921918358595e+00,2.039000000000000000e+03,8.015530433542037869e+00,2.039000000000000000e+03,2.567066391272095682e+00,2.039000000000000000e+03,1.747227323205073901e+00,2.039000000000000000e+03,3.347223392890948723e+00,2.039000000000000000e+03,5.501067775422112227e+00,2.039000000000000000e+03,9.862765148786187819e-01,2.039000000000000000e+03,1.216155856332579255e+01
2.040000000000000000e+03,4.578694646832392436e+02,1.875000000000000000e+03,2.948144955728943728e+02,1.875000000000000000e+03,2.885433110685871156e+02,2.040000000000000000e+03,1.809929727672818567e+00,2.040000000000000000e+03,1.384890069078473562e+00,2.040000000000000000e+03,2.329003693953111132e+00,2.040000000000000000e+03,8.001904103091689535e+00,2.040000000000000000e+03,7.987388068256803031e+00,2.040000000000000000e+03,8.014138830793086754e+00,2.040000000000000000e+03,2.557177846978523128e+00,2.040000000000000000e+03,1.734062219394503668e+00,2.040000000000000000e+03,3.126144511603365483e+00,2.040000000000000000e+03,5.399012058477488551e+00,2.040000000000000000e+03,6.782446139676282515e-01,2.040000000000000000e+03,1.093838893359673570e+01
2.041000000000000000e+03,4.593037840069838467e+02,1.876000000000000000e+03,2.948908002499128997e+02,1.876000000000000000e+03,2.887703095627012431e+02,2.041000000000000000e+03,1.833656607039391151e+00,2.041000000000000000e+03,1.360242433267037976e+00,2.041000000000000000e+03,2.288532699148080329e+00,2.041000000000000000e+03,7.999856580342391332e+00,2.041000000000000000e+03,7.985641056589367182e+00,2.041000000000000000e+03,8.012465439293929848e+00,2.041000000000000000e+03,2.418908057036034176e+00,2.041000000000000000e+03,1.810451036445460904e+00,2.041000000000000000e+03,2.987933917527991312e+00,2.041000000000000000e+03,6.086636624172681032e+00,2.041000000000000000e+03,4.729975141668178451e-01,2.041000000000000000e+03,9.193405474754387185e+00
